type,value,timestamp
low_price,19.25,1986-08-26 12:00:00
high_price,19.25,1986-08-26 14:00:00
close_price,19.25,1986-08-26 16:00:00
low_price,18.75,1986-08-27 12:00:00
high_price,18.75,1986-08-27 14:00:00
close_price,18.75,1986-08-27 16:00:00
low_price,19.25,1986-08-28 12:00:00
high_price,19.25,1986-08-28 14:00:00
close_price,19.25,1986-08-28 16:00:00
low_price,18.75,1986-08-29 12:00:00
high_price,19.375,1986-08-29 14:00:00
close_price,19.25,1986-08-29 16:00:00
low_price,18.5,1986-02-09 12:00:00
high_price,19.5,1986-02-09 14:00:00
close_price,18.75,1986-02-09 16:00:00
low_price,19.25,1986-03-09 12:00:00
high_price,19.25,1986-03-09 14:00:00
close_price,19.25,1986-03-09 16:00:00
low_price,19.25,1986-04-09 12:00:00
high_price,19.25,1986-04-09 14:00:00
close_price,19.25,1986-04-09 16:00:00
low_price,19.25,1986-05-09 12:00:00
high_price,19.25,1986-05-09 14:00:00
close_price,19.25,1986-05-09 16:00:00
low_price,18.375,1986-08-09 12:00:00
high_price,18.375,1986-08-09 14:00:00
close_price,18.375,1986-08-09 16:00:00
low_price,18.375,1986-09-09 12:00:00
high_price,18.375,1986-09-09 14:00:00
close_price,18.375,1986-09-09 16:00:00
low_price,19.25,1986-10-09 12:00:00
high_price,19.25,1986-10-09 14:00:00
close_price,18.875,1986-10-09 16:00:00
low_price,18.875,1986-11-09 12:00:00
high_price,18.875,1986-11-09 14:00:00
close_price,18.875,1986-11-09 16:00:00
low_price,19.5,1986-12-09 12:00:00
high_price,19.5,1986-12-09 14:00:00
close_price,18.875,1986-12-09 16:00:00
low_price,18.75,1986-09-15 12:00:00
high_price,18.75,1986-09-15 14:00:00
close_price,18.75,1986-09-15 16:00:00
low_price,18.75,1986-09-16 12:00:00
high_price,19.5,1986-09-16 14:00:00
close_price,18.75,1986-09-16 16:00:00
low_price,18.75,1986-09-17 12:00:00
high_price,19.0,1986-09-17 14:00:00
close_price,18.75,1986-09-17 16:00:00
low_price,18.375,1986-09-18 12:00:00
high_price,18.375,1986-09-18 14:00:00
close_price,18.375,1986-09-18 16:00:00
low_price,18.375,1986-09-19 12:00:00
high_price,18.375,1986-09-19 14:00:00
close_price,18.375,1986-09-19 16:00:00
low_price,18.375,1986-09-22 12:00:00
high_price,18.375,1986-09-22 14:00:00
close_price,18.375,1986-09-22 16:00:00
low_price,18.125,1986-09-23 12:00:00
high_price,19.0,1986-09-23 14:00:00
close_price,18.375,1986-09-23 16:00:00
low_price,18.125,1986-09-24 12:00:00
high_price,19.0,1986-09-24 14:00:00
close_price,18.125,1986-09-24 16:00:00
low_price,18.125,1986-09-25 12:00:00
high_price,19.0,1986-09-25 14:00:00
close_price,18.125,1986-09-25 16:00:00
low_price,18.25,1986-09-26 12:00:00
high_price,18.25,1986-09-26 14:00:00
close_price,18.25,1986-09-26 16:00:00
low_price,18.25,1986-09-29 12:00:00
high_price,18.25,1986-09-29 14:00:00
close_price,18.25,1986-09-29 16:00:00
low_price,19.5,1986-09-30 12:00:00
high_price,19.5,1986-09-30 14:00:00
close_price,18.75,1986-09-30 16:00:00
low_price,19.5,1986-01-10 12:00:00
high_price,19.5,1986-01-10 14:00:00
close_price,19.5,1986-01-10 16:00:00
low_price,18.5,1986-02-10 12:00:00
high_price,18.5,1986-02-10 14:00:00
close_price,18.5,1986-02-10 16:00:00
low_price,18.875,1986-03-10 12:00:00
high_price,19.5,1986-03-10 14:00:00
close_price,18.5,1986-03-10 16:00:00
low_price,18.5,1986-06-10 12:00:00
high_price,18.625,1986-06-10 14:00:00
close_price,18.625,1986-06-10 16:00:00
low_price,18.5,1986-07-10 12:00:00
high_price,18.625,1986-07-10 14:00:00
close_price,18.5,1986-07-10 16:00:00
low_price,18.5,1986-08-10 12:00:00
high_price,18.625,1986-08-10 14:00:00
close_price,18.5,1986-08-10 16:00:00
low_price,18.5,1986-09-10 12:00:00
high_price,18.625,1986-09-10 14:00:00
close_price,18.5,1986-09-10 16:00:00
low_price,18.5,1986-10-10 12:00:00
high_price,18.625,1986-10-10 14:00:00
close_price,18.5,1986-10-10 16:00:00
low_price,19.25,1986-10-13 12:00:00
high_price,19.25,1986-10-13 14:00:00
close_price,19.25,1986-10-13 16:00:00
low_price,19.25,1986-10-14 12:00:00
high_price,19.25,1986-10-14 14:00:00
close_price,19.25,1986-10-14 16:00:00
low_price,18.75,1986-10-15 12:00:00
high_price,18.75,1986-10-15 14:00:00
close_price,18.75,1986-10-15 16:00:00
low_price,18.625,1986-10-16 12:00:00
high_price,18.625,1986-10-16 14:00:00
close_price,18.625,1986-10-16 16:00:00
low_price,18.625,1986-10-17 12:00:00
high_price,18.625,1986-10-17 14:00:00
close_price,18.625,1986-10-17 16:00:00
low_price,18.0,1986-10-20 12:00:00
high_price,18.0,1986-10-20 14:00:00
close_price,18.0,1986-10-20 16:00:00
low_price,18.0,1986-10-21 12:00:00
high_price,18.0,1986-10-21 14:00:00
close_price,18.0,1986-10-21 16:00:00
low_price,18.75,1986-10-22 12:00:00
high_price,18.75,1986-10-22 14:00:00
close_price,18.0,1986-10-22 16:00:00
low_price,18.3125,1986-10-23 12:00:00
high_price,18.3125,1986-10-23 14:00:00
close_price,18.3125,1986-10-23 16:00:00
low_price,19.0,1986-10-24 12:00:00
high_price,19.0,1986-10-24 14:00:00
close_price,19.0,1986-10-24 16:00:00
low_price,18.75,1986-10-27 12:00:00
high_price,19.0,1986-10-27 14:00:00
close_price,18.75,1986-10-27 16:00:00
low_price,18.5,1986-10-28 12:00:00
high_price,18.5,1986-10-28 14:00:00
close_price,18.5,1986-10-28 16:00:00
low_price,18.5,1986-10-29 12:00:00
high_price,19.0,1986-10-29 14:00:00
close_price,18.5,1986-10-29 16:00:00
low_price,18.5,1986-10-30 12:00:00
high_price,19.0,1986-10-30 14:00:00
close_price,18.5,1986-10-30 16:00:00
low_price,18.5,1986-10-31 12:00:00
high_price,18.5,1986-10-31 14:00:00
close_price,18.5,1986-10-31 16:00:00
low_price,18.375,1986-03-11 12:00:00
high_price,18.5,1986-03-11 14:00:00
close_price,18.5,1986-03-11 16:00:00
low_price,20.0,1986-04-11 12:00:00
high_price,20.25,1986-04-11 14:00:00
close_price,19.0,1986-04-11 16:00:00
low_price,18.75,1986-05-11 12:00:00
high_price,20.0,1986-05-11 14:00:00
close_price,20.0,1986-05-11 16:00:00
low_price,19.75,1986-06-11 12:00:00
high_price,20.0,1986-06-11 14:00:00
close_price,19.75,1986-06-11 16:00:00
low_price,19.0,1986-07-11 12:00:00
high_price,19.75,1986-07-11 14:00:00
close_price,19.75,1986-07-11 16:00:00
low_price,19.75,1986-10-11 12:00:00
high_price,19.75,1986-10-11 14:00:00
close_price,19.75,1986-10-11 16:00:00
low_price,19.75,1986-11-11 12:00:00
high_price,19.75,1986-11-11 14:00:00
close_price,19.75,1986-11-11 16:00:00
low_price,19.75,1986-12-11 12:00:00
high_price,19.75,1986-12-11 14:00:00
close_price,19.75,1986-12-11 16:00:00
low_price,19.5,1986-11-13 12:00:00
high_price,19.5,1986-11-13 14:00:00
close_price,19.5,1986-11-13 16:00:00
low_price,19.75,1986-11-14 12:00:00
high_price,19.75,1986-11-14 14:00:00
close_price,19.5,1986-11-14 16:00:00
low_price,19.5,1986-11-17 12:00:00
high_price,19.75,1986-11-17 14:00:00
close_price,19.75,1986-11-17 16:00:00
low_price,19.75,1986-11-18 12:00:00
high_price,19.75,1986-11-18 14:00:00
close_price,19.75,1986-11-18 16:00:00
low_price,19.75,1986-11-19 12:00:00
high_price,19.75,1986-11-19 14:00:00
close_price,19.75,1986-11-19 16:00:00
low_price,19.75,1986-11-20 12:00:00
high_price,19.75,1986-11-20 14:00:00
close_price,19.75,1986-11-20 16:00:00
low_price,18.5,1986-11-21 12:00:00
high_price,18.5,1986-11-21 14:00:00
close_price,18.5,1986-11-21 16:00:00
low_price,19.75,1986-11-24 12:00:00
high_price,19.75,1986-11-24 14:00:00
close_price,19.75,1986-11-24 16:00:00
low_price,18.625,1986-11-25 12:00:00
high_price,19.25,1986-11-25 14:00:00
close_price,19.25,1986-11-25 16:00:00
low_price,18.625,1986-11-26 12:00:00
high_price,19.25,1986-11-26 14:00:00
close_price,18.625,1986-11-26 16:00:00
low_price,19.75,1986-11-28 12:00:00
high_price,19.75,1986-11-28 14:00:00
close_price,18.75,1986-11-28 16:00:00
low_price,18.5,1986-01-12 12:00:00
high_price,19.75,1986-01-12 14:00:00
close_price,19.75,1986-01-12 16:00:00
low_price,18.5,1986-02-12 12:00:00
high_price,19.75,1986-02-12 14:00:00
close_price,18.5,1986-02-12 16:00:00
low_price,18.5,1986-03-12 12:00:00
high_price,19.75,1986-03-12 14:00:00
close_price,18.5,1986-03-12 16:00:00
low_price,18.75,1986-04-12 12:00:00
high_price,18.75,1986-04-12 14:00:00
close_price,18.75,1986-04-12 16:00:00
low_price,18.5,1986-05-12 12:00:00
high_price,19.25,1986-05-12 14:00:00
close_price,18.75,1986-05-12 16:00:00
low_price,19.75,1986-08-12 12:00:00
high_price,19.75,1986-08-12 14:00:00
close_price,19.5,1986-08-12 16:00:00
low_price,18.5,1986-09-12 12:00:00
high_price,19.75,1986-09-12 14:00:00
close_price,19.75,1986-09-12 16:00:00
low_price,18.75,1986-10-12 12:00:00
high_price,19.125,1986-10-12 14:00:00
close_price,18.5,1986-10-12 16:00:00
low_price,19.75,1986-11-12 12:00:00
high_price,19.75,1986-11-12 14:00:00
close_price,19.75,1986-11-12 16:00:00
low_price,19.75,1986-12-12 12:00:00
high_price,19.75,1986-12-12 14:00:00
close_price,19.75,1986-12-12 16:00:00
low_price,18.75,1986-12-15 12:00:00
high_price,18.75,1986-12-15 14:00:00
close_price,18.75,1986-12-15 16:00:00
low_price,19.25,1986-12-16 12:00:00
high_price,19.625,1986-12-16 14:00:00
close_price,18.75,1986-12-16 16:00:00
low_price,18.75,1986-12-17 12:00:00
high_price,19.25,1986-12-17 14:00:00
close_price,19.25,1986-12-17 16:00:00
low_price,19.25,1986-12-18 12:00:00
high_price,19.25,1986-12-18 14:00:00
close_price,18.75,1986-12-18 16:00:00
low_price,18.75,1986-12-19 12:00:00
high_price,19.0,1986-12-19 14:00:00
close_price,19.0,1986-12-19 16:00:00
low_price,18.5,1986-12-22 12:00:00
high_price,19.25,1986-12-22 14:00:00
close_price,18.75,1986-12-22 16:00:00
low_price,18.5,1986-12-23 12:00:00
high_price,19.5,1986-12-23 14:00:00
close_price,18.5,1986-12-23 16:00:00
low_price,18.5,1986-12-24 12:00:00
high_price,19.5,1986-12-24 14:00:00
close_price,18.5,1986-12-24 16:00:00
low_price,19.5,1986-12-26 12:00:00
high_price,19.5,1986-12-26 14:00:00
close_price,18.5,1986-12-26 16:00:00
low_price,18.75,1986-12-29 12:00:00
high_price,18.75,1986-12-29 14:00:00
close_price,18.75,1986-12-29 16:00:00
low_price,18.53125,1986-12-30 12:00:00
high_price,19.0,1986-12-30 14:00:00
close_price,18.75,1986-12-30 16:00:00
low_price,19.25,1986-12-31 12:00:00
high_price,19.25,1986-12-31 14:00:00
close_price,19.25,1986-12-31 16:00:00
low_price,19.25,1987-02-01 12:00:00
high_price,19.25,1987-02-01 14:00:00
close_price,19.25,1987-02-01 16:00:00
low_price,19.5,1987-05-01 12:00:00
high_price,19.5,1987-05-01 14:00:00
close_price,19.5,1987-05-01 16:00:00
low_price,20.0,1987-06-01 12:00:00
high_price,20.0,1987-06-01 14:00:00
close_price,19.5,1987-06-01 16:00:00
low_price,20.0,1987-07-01 12:00:00
high_price,20.0,1987-07-01 14:00:00
close_price,20.0,1987-07-01 16:00:00
low_price,21.0,1987-08-01 12:00:00
high_price,21.25,1987-08-01 14:00:00
close_price,20.0,1987-08-01 16:00:00
low_price,21.25,1987-09-01 12:00:00
high_price,21.75,1987-09-01 14:00:00
close_price,21.0,1987-09-01 16:00:00
low_price,21.0,1987-12-01 12:00:00
high_price,21.75,1987-12-01 14:00:00
close_price,21.25,1987-12-01 16:00:00
low_price,21.75,1987-01-13 12:00:00
high_price,21.75,1987-01-13 14:00:00
close_price,21.75,1987-01-13 16:00:00
low_price,20.75,1987-01-14 12:00:00
high_price,21.75,1987-01-14 14:00:00
close_price,21.75,1987-01-14 16:00:00
low_price,21.75,1987-01-15 12:00:00
high_price,21.75,1987-01-15 14:00:00
close_price,21.75,1987-01-15 16:00:00
low_price,21.5,1987-01-16 12:00:00
high_price,21.75,1987-01-16 14:00:00
close_price,21.75,1987-01-16 16:00:00
low_price,21.75,1987-01-19 12:00:00
high_price,21.75,1987-01-19 14:00:00
close_price,21.75,1987-01-19 16:00:00
low_price,21.75,1987-01-20 12:00:00
high_price,21.75,1987-01-20 14:00:00
close_price,21.75,1987-01-20 16:00:00
low_price,21.75,1987-01-21 12:00:00
high_price,21.75,1987-01-21 14:00:00
close_price,21.75,1987-01-21 16:00:00
low_price,21.75,1987-01-22 12:00:00
high_price,21.75,1987-01-22 14:00:00
close_price,21.75,1987-01-22 16:00:00
low_price,21.0,1987-01-23 12:00:00
high_price,21.75,1987-01-23 14:00:00
close_price,21.75,1987-01-23 16:00:00
low_price,21.75,1987-01-26 12:00:00
high_price,21.75,1987-01-26 14:00:00
close_price,21.0,1987-01-26 16:00:00
low_price,20.75,1987-01-27 12:00:00
high_price,21.75,1987-01-27 14:00:00
close_price,21.75,1987-01-27 16:00:00
low_price,21.75,1987-01-28 12:00:00
high_price,21.75,1987-01-28 14:00:00
close_price,20.75,1987-01-28 16:00:00
low_price,21.75,1987-01-29 12:00:00
high_price,21.75,1987-01-29 14:00:00
close_price,21.75,1987-01-29 16:00:00
low_price,21.75,1987-01-30 12:00:00
high_price,21.75,1987-01-30 14:00:00
close_price,21.75,1987-01-30 16:00:00
low_price,21.75,1987-02-02 12:00:00
high_price,21.75,1987-02-02 14:00:00
close_price,21.75,1987-02-02 16:00:00
low_price,21.75,1987-03-02 12:00:00
high_price,21.75,1987-03-02 14:00:00
close_price,21.75,1987-03-02 16:00:00
low_price,21.5,1987-04-02 12:00:00
high_price,22.0,1987-04-02 14:00:00
close_price,21.75,1987-04-02 16:00:00
low_price,21.5,1987-05-02 12:00:00
high_price,22.0,1987-05-02 14:00:00
close_price,21.5,1987-05-02 16:00:00
low_price,22.5,1987-06-02 12:00:00
high_price,22.5,1987-06-02 14:00:00
close_price,21.5,1987-06-02 16:00:00
low_price,21.75,1987-09-02 12:00:00
high_price,22.5,1987-09-02 14:00:00
close_price,22.5,1987-09-02 16:00:00
low_price,21.5,1987-10-02 12:00:00
high_price,22.5,1987-10-02 14:00:00
close_price,21.75,1987-10-02 16:00:00
low_price,22.5,1987-11-02 12:00:00
high_price,22.5,1987-11-02 14:00:00
close_price,22.25,1987-11-02 16:00:00
low_price,23.0,1987-12-02 12:00:00
high_price,23.125,1987-12-02 14:00:00
close_price,22.5,1987-12-02 16:00:00
low_price,23.25,1987-02-13 12:00:00
high_price,23.5,1987-02-13 14:00:00
close_price,23.0,1987-02-13 16:00:00
low_price,23.5,1987-02-17 12:00:00
high_price,23.5,1987-02-17 14:00:00
close_price,23.25,1987-02-17 16:00:00
low_price,23.25,1987-02-18 12:00:00
high_price,23.75,1987-02-18 14:00:00
close_price,23.5,1987-02-18 16:00:00
low_price,23.75,1987-02-19 12:00:00
high_price,23.75,1987-02-19 14:00:00
close_price,23.25,1987-02-19 16:00:00
low_price,23.8125,1987-02-20 12:00:00
high_price,24.0,1987-02-20 14:00:00
close_price,23.75,1987-02-20 16:00:00
low_price,23.25,1987-02-23 12:00:00
high_price,27.5,1987-02-23 14:00:00
close_price,23.75,1987-02-23 16:00:00
low_price,25.5,1987-02-24 12:00:00
high_price,25.5,1987-02-24 14:00:00
close_price,23.25,1987-02-24 16:00:00
low_price,25.5,1987-02-25 12:00:00
high_price,25.5,1987-02-25 14:00:00
close_price,25.5,1987-02-25 16:00:00
low_price,24.0,1987-02-26 12:00:00
high_price,25.5,1987-02-26 14:00:00
close_price,25.5,1987-02-26 16:00:00
low_price,25.5,1987-02-27 12:00:00
high_price,25.5,1987-02-27 14:00:00
close_price,24.0,1987-02-27 16:00:00
low_price,24.25,1987-02-03 12:00:00
high_price,25.5,1987-02-03 14:00:00
close_price,25.5,1987-02-03 16:00:00
low_price,24.0,1987-03-03 12:00:00
high_price,25.5,1987-03-03 14:00:00
close_price,24.25,1987-03-03 16:00:00
low_price,25.5,1987-04-03 12:00:00
high_price,25.5,1987-04-03 14:00:00
close_price,24.0,1987-04-03 16:00:00
low_price,25.5,1987-05-03 12:00:00
high_price,25.5,1987-05-03 14:00:00
close_price,25.5,1987-05-03 16:00:00
low_price,25.5,1987-06-03 12:00:00
high_price,25.5,1987-06-03 14:00:00
close_price,25.5,1987-06-03 16:00:00
low_price,25.0,1987-09-03 12:00:00
high_price,25.5,1987-09-03 14:00:00
close_price,25.5,1987-09-03 16:00:00
low_price,25.5,1987-10-03 12:00:00
high_price,25.5,1987-10-03 14:00:00
close_price,25.0,1987-10-03 16:00:00
low_price,25.5,1987-11-03 12:00:00
high_price,25.5,1987-11-03 14:00:00
close_price,25.5,1987-11-03 16:00:00
low_price,25.5,1987-12-03 12:00:00
high_price,25.5,1987-12-03 14:00:00
close_price,25.5,1987-12-03 16:00:00
low_price,25.5,1987-03-13 12:00:00
high_price,25.5,1987-03-13 14:00:00
close_price,25.5,1987-03-13 16:00:00
low_price,25.0,1987-03-16 12:00:00
high_price,25.0,1987-03-16 14:00:00
close_price,25.0,1987-03-16 16:00:00
low_price,25.0,1987-03-17 12:00:00
high_price,25.0,1987-03-17 14:00:00
close_price,25.0,1987-03-17 16:00:00
low_price,25.0,1987-03-18 12:00:00
high_price,25.0,1987-03-18 14:00:00
close_price,25.0,1987-03-18 16:00:00
low_price,25.0,1987-03-19 12:00:00
high_price,25.0,1987-03-19 14:00:00
close_price,25.0,1987-03-19 16:00:00
low_price,25.0,1987-03-20 12:00:00
high_price,25.0,1987-03-20 14:00:00
close_price,25.0,1987-03-20 16:00:00
low_price,24.0,1987-03-23 12:00:00
high_price,24.5,1987-03-23 14:00:00
close_price,24.5,1987-03-23 16:00:00
low_price,22.5,1987-03-24 12:00:00
high_price,24.5,1987-03-24 14:00:00
close_price,24.0,1987-03-24 16:00:00
low_price,22.5,1987-03-25 12:00:00
high_price,25.0,1987-03-25 14:00:00
close_price,22.5,1987-03-25 16:00:00
low_price,23.5,1987-03-26 12:00:00
high_price,25.0,1987-03-26 14:00:00
close_price,22.5,1987-03-26 16:00:00
low_price,25.0,1987-03-27 12:00:00
high_price,25.0,1987-03-27 14:00:00
close_price,25.0,1987-03-27 16:00:00
low_price,24.5,1987-03-30 12:00:00
high_price,25.0,1987-03-30 14:00:00
close_price,25.0,1987-03-30 16:00:00
low_price,25.0,1987-03-31 12:00:00
high_price,25.0,1987-03-31 14:00:00
close_price,25.0,1987-03-31 16:00:00
low_price,25.0,1987-01-04 12:00:00
high_price,25.0,1987-01-04 14:00:00
close_price,25.0,1987-01-04 16:00:00
low_price,23.0,1987-02-04 12:00:00
high_price,25.0,1987-02-04 14:00:00
close_price,25.0,1987-02-04 16:00:00
low_price,23.0,1987-03-04 12:00:00
high_price,23.0,1987-03-04 14:00:00
close_price,23.0,1987-03-04 16:00:00
low_price,24.0,1987-06-04 12:00:00
high_price,24.5,1987-06-04 14:00:00
close_price,23.0,1987-06-04 16:00:00
low_price,23.0,1987-07-04 12:00:00
high_price,25.0,1987-07-04 14:00:00
close_price,24.0,1987-07-04 16:00:00
low_price,24.75,1987-08-04 12:00:00
high_price,24.75,1987-08-04 14:00:00
close_price,23.0,1987-08-04 16:00:00
low_price,24.75,1987-09-04 12:00:00
high_price,24.75,1987-09-04 14:00:00
close_price,24.75,1987-09-04 16:00:00
low_price,23.0,1987-10-04 12:00:00
high_price,24.75,1987-10-04 14:00:00
close_price,24.75,1987-10-04 16:00:00
low_price,24.625,1987-04-13 12:00:00
high_price,24.625,1987-04-13 14:00:00
close_price,23.0,1987-04-13 16:00:00
low_price,22.75,1987-04-14 12:00:00
high_price,24.625,1987-04-14 14:00:00
close_price,24.625,1987-04-14 16:00:00
low_price,22.75,1987-04-15 12:00:00
high_price,22.75,1987-04-15 14:00:00
close_price,22.75,1987-04-15 16:00:00
low_price,23.75,1987-04-16 12:00:00
high_price,24.25,1987-04-16 14:00:00
close_price,22.75,1987-04-16 16:00:00
low_price,25.25,1987-04-20 12:00:00
high_price,25.25,1987-04-20 14:00:00
close_price,23.75,1987-04-20 16:00:00
low_price,23.5,1987-04-21 12:00:00
high_price,25.0,1987-04-21 14:00:00
close_price,25.0,1987-04-21 16:00:00
low_price,24.375,1987-04-22 12:00:00
high_price,24.375,1987-04-22 14:00:00
close_price,24.0,1987-04-22 16:00:00
low_price,26.5,1987-04-23 12:00:00
high_price,26.5,1987-04-23 14:00:00
close_price,24.375,1987-04-23 16:00:00
low_price,24.5,1987-04-24 12:00:00
high_price,26.5,1987-04-24 14:00:00
close_price,26.5,1987-04-24 16:00:00
low_price,25.0,1987-04-27 12:00:00
high_price,26.5,1987-04-27 14:00:00
close_price,24.5,1987-04-27 16:00:00
low_price,24.25,1987-04-28 12:00:00
high_price,24.25,1987-04-28 14:00:00
close_price,24.25,1987-04-28 16:00:00
low_price,26.5,1987-04-29 12:00:00
high_price,26.5,1987-04-29 14:00:00
close_price,24.25,1987-04-29 16:00:00
low_price,26.5,1987-04-30 12:00:00
high_price,26.5,1987-04-30 14:00:00
close_price,26.5,1987-04-30 16:00:00
low_price,25.0,1987-01-05 12:00:00
high_price,25.0,1987-01-05 14:00:00
close_price,25.0,1987-01-05 16:00:00
low_price,25.0,1987-04-05 12:00:00
high_price,26.5,1987-04-05 14:00:00
close_price,25.0,1987-04-05 16:00:00
low_price,24.5,1987-05-05 12:00:00
high_price,25.0,1987-05-05 14:00:00
close_price,25.0,1987-05-05 16:00:00
low_price,24.0,1987-06-05 12:00:00
high_price,24.0,1987-06-05 14:00:00
close_price,24.0,1987-06-05 16:00:00
low_price,23.75,1987-07-05 12:00:00
high_price,23.75,1987-07-05 14:00:00
close_price,23.75,1987-07-05 16:00:00
low_price,26.25,1987-08-05 12:00:00
high_price,26.25,1987-08-05 14:00:00
close_price,26.25,1987-08-05 16:00:00
low_price,25.0,1987-11-05 12:00:00
high_price,25.0,1987-11-05 14:00:00
close_price,25.0,1987-11-05 16:00:00
low_price,25.0,1987-12-05 12:00:00
high_price,25.0,1987-12-05 14:00:00
close_price,25.0,1987-12-05 16:00:00
low_price,24.0,1987-05-13 12:00:00
high_price,25.0,1987-05-13 14:00:00
close_price,25.0,1987-05-13 16:00:00
low_price,25.25,1987-05-14 12:00:00
high_price,25.25,1987-05-14 14:00:00
close_price,25.25,1987-05-14 16:00:00
low_price,26.0,1987-05-15 12:00:00
high_price,26.0,1987-05-15 14:00:00
close_price,26.0,1987-05-15 16:00:00
low_price,24.0,1987-05-18 12:00:00
high_price,26.0,1987-05-18 14:00:00
close_price,26.0,1987-05-18 16:00:00
low_price,24.0,1987-05-19 12:00:00
high_price,24.0,1987-05-19 14:00:00
close_price,24.0,1987-05-19 16:00:00
low_price,23.75,1987-05-20 12:00:00
high_price,25.0,1987-05-20 14:00:00
close_price,24.0,1987-05-20 16:00:00
low_price,26.0,1987-05-21 12:00:00
high_price,26.0,1987-05-21 14:00:00
close_price,26.0,1987-05-21 16:00:00
low_price,24.5,1987-05-22 12:00:00
high_price,26.0,1987-05-22 14:00:00
close_price,26.0,1987-05-22 16:00:00
low_price,24.0,1987-05-26 12:00:00
high_price,24.0,1987-05-26 14:00:00
close_price,24.0,1987-05-26 16:00:00
low_price,24.0,1987-05-27 12:00:00
high_price,24.0,1987-05-27 14:00:00
close_price,24.0,1987-05-27 16:00:00
